cloridrato de irinotecano;GLENMARK FARMACÊUTICA LTDA;CLORIDRATO DE IRINOTECANO;20 MG/ML SOL INJ IV CT FA VD AMB X 5 ML  ;0;SIM
cloridrato de irinotecano;LABORATÓRIOS PFIZER LTDA;CAMPTOSAR;20 MG/ML SOL INJ CT FA VD AMB X 2 ML (REST HOSP);0;SIM
cloridrato de irinotecano;LABORATÓRIOS PFIZER LTDA;CAMPTOSAR;20 MG/ML SOL INJ CT FA VD AMB X 5 ML  (REST HOSP);0;SIM
cloridrato de irinotecano;LABORATÓRIOS BIOSINTÉTICA LTDA;BIOTECAN;20 MG/ML SOL INJ CT FA VD AMB X 5 ML ;1855,7;NÃO
cloridrato de irinotecano;LABORATÓRIOS BIOSINTÉTICA LTDA;BIOTECAN;20 MG/ML SOL INJ CT FA VD AMB X 2 ML;778,88;NÃO
cloridrato de irinotecano;ZODIAC PRODUTOS FARMACÊUTICOS S.A;TECNOTECAN;20 MG/ML SOL INJ CT FA VD AMB X 5 ML (REST. HOSP.);0;SIM
cloridrato de irinotecano;ZODIAC PRODUTOS FARMACÊUTICOS S.A;TECNOTECAN;20 MG/ML SOL INJ CT FA VD AMB X 2 ML (REST. HOSP.);0;SIM
cloridrato de irinotecano;EUROFARMA LABORATÓRIOS LTDA;CLORIDRATO DE IRINOTECANO;20 MG/ML SOL INJ CT FA VD AMB X 5 ML;0;SIM
cloridrato de irinotecano;EUROFARMA LABORATÓRIOS LTDA;CLORIDRATO DE IRINOTECANO;20 MG/ML SOL INJ CT FA VD AMB X 2 ML ;0;SIM
cloridrato de irinotecano;LIBBS FARMACÊUTICA LTDA;IRINOLIBBS;20 MG/ML SOL INJ CT FA VD AMB X 2 ML ;0;SIM
cloridrato de irinotecano;LIBBS FARMACÊUTICA LTDA;IRINOLIBBS;20 MG/ML SOL INJ CT FA VD AMB X 5 ML ;0;SIM
cloridrato de irinotecano;SANDOZ DO BRASIL INDUSTRIA FARMACÊUTICA LTDA;IRENAX;20 MG/ML SOL INJ CT FR AMP VD AMB X 5 ML;0;SIM
cloridrato de irinotecano;ACCORD FARMACEUTICA LTDA;CLORIDRATO DE IRINOTECANO;20 MG/ML SOL INJ CT FA VD AMB X 2 ML ;0;SIM
cloridrato de irinotecano;ACCORD FARMACEUTICA LTDA;CLORIDRATO DE IRINOTECANO;20 MG/ML SOL INJ CT FA VD AMB X 5 ML ;0;SIM
cloridrato de irinotecano;ÍTACA LABORATÓRIOS LTDA;ÍTEC;100 MG / ML SOL INJ CT FA VD AMB X 5 ML;0;SIM
cloridrato de irinotecano;LABORATÓRIOS LIBRA DO BRASIL S.A;LIBRATECAM;20 MG/ML SOL INJ FA VD AMB X 7,5 ML;1944,88;NÃO
cloridrato de irinotecano triidratado;TEVA FARMACÊUTICA LTDA.;TEVAIRINOT;20 MG/ML SOL INJ IV CT FA VD AMB X 2 ML;0;SIM
cloridrato de irinotecano triidratado;TEVA FARMACÊUTICA LTDA.;TEVAIRINOT;20 MG/ML SOL INJ IV CT FA VD AMB X 5 ML;1787,24;NÃO
cloridrato de irinotecano triidratado;LABORATÓRIOS PIERRE FABRE DO BRASIL LTDA;ZOTECAN;20 MG/ML SOL INJ CT FA VD AMB X 5 ML;0;SIM
cloridrato de irinotecano triidratado;LABORATÓRIOS PIERRE FABRE DO BRASIL LTDA;ZOTECAN;20 MG/ML SOL INJ CT FA VD AMB X 2 ML;0;SIM
cloridrato de isotipendil;ACHÉ LABORATÓRIOS FARMACÊUTICOS S/A;ANDANTOL;7,5 MG/G GELEIA CT BG AL X 40 G;13,04;NÃO
cloridrato de lercanidipino;MEDLEY S/A  INDÚSTRIA FARMACÊUTICA;ZANIDIP;20 MG COM REV CT STR AL X 20;99,52;NÃO
cloridrato de levamisol;JANSSEN-CILAG FARMACÊUTICA LTDA;ASCARIDIL;150 MG COM CT 100 ENV AL POLIET X 1;204,67;NÃO
cloridrato de levamisol;JANSSEN-CILAG FARMACÊUTICA LTDA;ASCARIDIL;80 MG COM CT 100 ENV AL POLIET X 1;192,33;NÃO
cloridrato de levobunolol;ALLERGAN PRODUTOS FARMACÊUTICOS LTDA;BETAGAN;5 MG/ML SOL OFT CT FR PLAS OPC GOT X 5 ML;21,66;NÃO
cloridrato de levobunolol;ALLERGAN PRODUTOS FARMACÊUTICOS LTDA;BETAGAN;5 MG/ML SOL OFT CT FR PLAS OPC GOT X 10 ML;37,61;NÃO
cloridrato de levobunolol;LATINOFARMA INDÚSTRIAS FARMACÊUTICAS LTDA;B-TABLOCK;5 MG/ML SOL OFT CT FR PLAS OPC GOT X 10 ML;35,24;NÃO
cloridrato de levobunolol;LATINOFARMA INDÚSTRIAS FARMACÊUTICAS LTDA;B-TABLOCK;5 MG/ML SOL OFT CT FR PLAS OPC GOT X 5 ML;21,51;NÃO
cloridrato de levobupivacaína;CRISTÁLIA PRODUTOS QUÍMICOS E FARMACÊUTICOS LTDA;NOVABUPI;0,25% S/V-10ETJ. 20ML;0;SIM
cloridrato de levobupivacaína;CRISTÁLIA PRODUTOS QUÍMICOS E FARMACÊUTICOS LTDA;NOVABUPI;0,5% S/V-10ETJ.20ML;0;SIM
cloridrato de levobupivacaína;CRISTÁLIA PRODUTOS QUÍMICOS E FARMACÊUTICOS LTDA;NOVABUPI;0,75% S/V-10ETJ. 20ML;0;SIM
cloridrato de levobupivacaína;CRISTÁLIA PRODUTOS QUÍMICOS E FARMACÊUTICOS LTDA;NOVABUPI +EPINEFRINA;0,75% C/V-10ETJ. 20ML;0;SIM
cloridrato de levobupivacaína;CRISTÁLIA PRODUTOS QUÍMICOS E FARMACÊUTICOS LTDA;NOVABUPI +EPINEFRINA;0,5% C/V-10ETJ.20ML;0;SIM
cloridrato de levobupivacaína;CRISTÁLIA PRODUTOS QUÍMICOS E FARMACÊUTICOS LTDA;NOVABUPI +EPINEFRINA;0,25% C/V-10ETJ. 20ML;0;SIM
cloridrato de levobupivacaína;CRISTÁLIA PRODUTOS QUÍMICOS E FARMACÊUTICOS LTDA;NOVABUPIISOBÁRICA;0,5% ISOBARICA-30ETJ.4ML;0;SIM
cloridrato de levomepromazina;SANOFI-AVENTIS FARMACÊUTICA LTDA;NEOZINE;25 MG SOL INJ CX 5 AMP VD AMB X 5 ML;8,68;NÃO
cloridrato de levomepromazina;SANOFI-AVENTIS FARMACÊUTICA LTDA;NEOZINE;4 PCC SOL OR CT FR VD CGT X 20 ML;9,92;NÃO
cloridrato de lidocaína;MARINHA DO BRASIL- LABORATÓRIO FARMACÊUTICO DA MARINHA;LFM-LIDOCAÍNA;20 MG/G GEL CX 50 BG/10 G ( EMB HOSP);0;SIM
cloridrato de lidocaína;EMS SIGMA PHARMA LTDA;CLORIDRATO DE LIDOCAÍNA;20 MG/ML GEL TOP CT BG AL X 30 G ;12,68;NÃO
cloridrato de lidocaína;CLARIS PRODUTOS FARMACEUTICOS DO BRASIL LTDA;SENSINIL TM;20 MG/ML SOL INJ CT FR AMP VD INC X 30 ML;11,89;NÃO
cloridrato de lidocaína;CLARIS PRODUTOS FARMACEUTICOS DO BRASIL LTDA;SENSINIL TM;10 MG/ML SOL INJ CT FR AMP VD INC X 30 ML;12,4;NÃO
cloridrato de lidocaína;CLARIS PRODUTOS FARMACEUTICOS DO BRASIL LTDA;SENSINIL TM;10 MG/ML SOL INJ CT FR AMP VD INC X 20 ML;9,65;NÃO
cloridrato de lidocaína;CLARIS PRODUTOS FARMACEUTICOS DO BRASIL LTDA;SENSINIL TM;20 MG/ML SOL INJ CT FR AMP VD INC X 20 ML;7,92;NÃO
cloridrato de lidocaína;LEGRAND PHARMA INDUSTRIA FARMACEUTICA LTDA;CLORIDRATO DE LIDOCAÍNA;20 MG/ML GEL TOP CT BG AL X 30 G;12,68;NÃO
cloridrato de lidocaína;LABORATÓRIO TEUTO BRASILEIRO S.A.;CLORIDRATO DE LIDOCAÍNA;20 MG/ML SOL INJ CX 50 FA VD INC X 20 ML (EMB HOSP) ;0;SIM
cloridrato de lidocaína;HYPOFARMA - INSTITUTO DE HYPODERMIA E FARMACIA LTDA;HYPOCAINA;10 MG/ML SOL INJ CX 100 FA VD INC X 20 ML;0;SIM
cloridrato de lidocaína;HYPOFARMA - INSTITUTO DE HYPODERMIA E FARMACIA LTDA;HYPOCAINA;20 MG/ML SOL INJ CX 100 AMP VD INC X 5 ML;0;SIM
cloridrato de lidocaína;HYPOFARMA - INSTITUTO DE HYPODERMIA E FARMACIA LTDA;LIDOCAINA;20 MG/ML SOL INJ CX 25 FA VD INC X 20 ML- SEM VASO (EMB HOSP);0;SIM
cloridrato de lidocaína;HIPOLABOR FARMACEUTICA LTDA;CLORIDRATO DE LIDOCAÍNA;20 MG/G GEL TOP CX 100 BG AL X 30G (EMB HOSP) ;0;SIM
cloridrato de lidocaína;HIPOLABOR FARMACEUTICA LTDA;CLORIDRATO DE LIDOCAÍNA;20 MG/G GEL TOP CT BG AL X 30G;16,58;NÃO
cloridrato de lidocaína;HIPOLABOR FARMACEUTICA LTDA;CLORIDRATO DE LIDOCAÍNA;20 MG/ML SOL INJ CX 100 AMP VD INC X 5 ML (EMB HOSP);0;SIM
cloridrato de lidocaína;HIPOLABOR FARMACEUTICA LTDA;CLORIDRATO DE LIDOCAÍNA;20 MG/G SOL INJ CX 25 FA VD INC X 20ML;109,11;NÃO
cloridrato de lidocaína;LABORATÓRIO NEOQUÍMICA COMÉRCIO E INDÚSTRIA LTDA;LIDOGEL;20 MG/G GEL TOP CX 50 BG AL X 30G (EMB HOSP);0;SIM
cloridrato de lidocaína;GERMED FARMACEUTICA LTDA;CLORIDRATO DE LIDOCAÍNA;20 MG/ML GEL TOP CT BG AL X 30 G;12,13;NÃO
cloridrato de lidocaína;EMS S/A ;CLORIDRATO DE LIDOCAÍNA;20 MG/ML GEL TOP CT BG AL X 30 G;12,87;NÃO
cloridrato de lidocaína;BLAUSIEGEL INDUSTRIA E COMÉRCIO LTDA;CLORIDRATO DE LIDOCAÍNA;20 MG/ML SOL INJ CT FA VD INC X 20 ML ;0;SIM
cloridrato de lidocaína;BLAUSIEGEL INDUSTRIA E COMÉRCIO LTDA;CLORIDRATO DE LIDOCAÍNA;20 MG/ML SOL INJ CX 12 FA VD INC X 20 ML (EMB HOSP);0;SIM
cloridrato de lidocaína;ASTRAZENECA DO BRASIL LTDA;XYLOCAINA ;20 MG/ML GELEIA TOP CT BG AL X 30 G;25,51;NÃO
cloridrato de lidocaína;ARISTON INDÚSTRIAS QUÍMICAS E FARMACÊUTICAS LTDA;LIDOSTON;5 MG/ML SOL INJ CX 10 AMP VD INC X 10 ML;44,47;NÃO
cloridrato de lidocaína, cloreto de benzalcônio;GERMED FARMACEUTICA LTDA;SALVELOX;FR X 50 ML 21 MG/ML;12,36;NÃO
cloridrato de lidocaína, mentol, NC/NI;HYPERMARCAS S.A;HEMOVIRTUS;(6,66 + 6,66 + 40 + 4 + 15) MG/G POM DERM CT BG AL X 50G;19,21;NÃO
cloridrato de lincomicina;PHARLAB INDÚSTRIA FARMACÊUTICA LTDA;FRAMICIN;600MG C/1 AMP;9,59;NÃO
cloridrato de lincomicina;PHARLAB INDÚSTRIA FARMACÊUTICA LTDA;FARMICINA;600 MG/ML SOL INJ CT 50 AMP VD INC X 1 ML;0;SIM
cloridrato de lincomicina;NOVAFARMA INDÚSTRIA FARMACÊUTICA LTDA;LINCOMIN;300 MG/ML SOL INJ CX 50 AMP VD INC X 1 ML ;288;NÃO
cloridrato de lincomicina;NOVAFARMA INDÚSTRIA FARMACÊUTICA LTDA;LINCOMIN;300 MG/ML SOL INJ CX 50 AMP VD INC X 2 ML ;620,6;NÃO
cloridrato de lincomicina;LABORATÓRIO TEUTO BRASILEIRO S.A.;CLORIDRATO DE LINCOMICINA;300 MG/ML SOL INJ CT AMP VD INC X 2 ML;7,33;NÃO
cloridrato de lincomicina;LABORATÓRIO NEOQUÍMICA COMÉRCIO E INDÚSTRIA LTDA;CLORIDRATO DE LINCOMICINA;300 MG/ML SOL INJ CT AMP VD INC X 2 ML;6,42;NÃO
cloridrato de lincomicina;LABORATÓRIO NEOQUÍMICA COMÉRCIO E INDÚSTRIA LTDA;CLORIDRATO DE LINCOMICINA;300 MG/ML SOL INJ CX 50 AMP VD INC X 2 ML (EMB HOSP);0;SIM
cloridrato de lincomicina;LABORATÓRIO NEOQUÍMICA COMÉRCIO E INDÚSTRIA LTDA;CLORIDRATO DE LINCOMICINA;300 MG/ML SOL INJ CX 50 AMP VD INC X 1 ML (EMB HOSP);0;SIM
cloridrato de lincomicina;LABORATÓRIO NEOQUÍMICA COMÉRCIO E INDÚSTRIA LTDA;CLORIDRATO DE LINCOMICINA;300 MG/ML SOL INJ CT AMP VD INC X 1 ML;4,55;NÃO
cloridrato de lincomicina;INSTITUTO TERAPÊUTICO DELTA LTDA;LINCOVAX;10 MG/ML LOC CT FR PLAS OPC X 60 ML;9,14;NÃO
cloridrato de lincomicina;INSTITUTO TERAPÊUTICO DELTA LTDA;LINCOVAX;300 MG/ML SOL INJ CX AMP X 1 ML;6,51;NÃO
cloridrato de lincomicina;LABORATÓRIOS PFIZER LTDA;FRADEMICINA;300 MG/ML SOL INJ CT AMP VD INC X 2 ML;13,77;NÃO
cloridrato de lincomicina;LABORATÓRIOS PFIZER LTDA;FRADEMICINA;300 MG/ML SOL INJ CT AMP VD INC X 1 ML;8,34;NÃO
cloridrato de lincomicina;LABORATÓRIOS PFIZER LTDA;FRADEMICINA;500 MG CAP GEL DURA CT BL AL PLAS INC X 12;77,99;NÃO
cloridrato de lincomicina;BUNKER INDÚSTRIA FARMACÊUTICA LTDA;LINCOFLAN;600MG CX 1 AMP / 2 ML;12,56;NÃO
cloridrato de lincomicina;BUNKER INDÚSTRIA FARMACÊUTICA LTDA;LINCOFLAN;300 MG/ML SOL INJ CX AMP VD INC X 1 ML;7,76;NÃO
cloridrato de lincomicina;ARISTON INDÚSTRIAS QUÍMICAS E FARMACÊUTICAS LTDA;LINATRON;300 MG/ML SOL INJ CX 50 AMP VD INC X 2 ML (EMB HOSP);0;SIM
cloridrato de lincomicina;NEOLATINA COMÉRCIO E INDÚSTRIA FARMACÊUTICA LTDA;LINCOMIRAL;600 MG/ML SOL INJ CT AMP VD INC X 2 ML;9,48;NÃO
cloridrato de lincomicina;NEOLATINA COMÉRCIO E INDÚSTRIA FARMACÊUTICA LTDA;LINCOMIRAL;300 MG/ML SOL INJ CT AMP VD INC X 1 ML;7,42;NÃO
cloridrato de lisozima;LABORATÓRIO SINTERÁPICO INDUSTRIAL FARMACÊUTICO LTDA;MURAZYME POMADA;20MG POM CT BG AL X 40 G;16,29;NÃO
cloridrato de lisozima;LABORATÓRIO SINTERÁPICO INDUSTRIAL FARMACÊUTICO LTDA;MURAZYME POMADA;20 MG POM CT BG AL X 60 G;21,82;NÃO
cloridrato de lisozima;LABORATÓRIO SINTERÁPICO INDUSTRIAL FARMACÊUTICO LTDA;MURAZYME POMADA;POMADA BISNAGA C/ 20GRS;7,05;NÃO
cloridrato de lisozima;LABORATÓRIO SINTERÁPICO INDUSTRIAL FARMACÊUTICO LTDA;MICROVACIN;0,400MG+0,110MG CAP GEL DURA CT 3 BL AL PLAS INC X 15;20,62;NÃO
cloridrato de lomefloxacino;LABORATÓRIOS PFIZER LTDA;MAXAQUIN;400 MG COM REV CT BL AL PLAS INC X 7;126,05;NÃO
cloridrato de lomefloxacino;LABORATÓRIOS PFIZER LTDA;MAXAQUIN;400 MG COM REV CT BL AL PLAS INC X 3;55,35;NÃO
cloridrato de loperamida;MARINHA DO BRASIL- LABORATÓRIO FARMACÊUTICO DA MARINHA;LFM-LOPERAMIDA;2 MG COM CX 50 ENV KRAFT POLIET X 10;59,7;NÃO
cloridrato de loperamida;LABORATÓRIO GLOBO LTDA;INTESTIN;2 MG COM CT BL AL PLAS INC X 200 (EMB HOSP);0;SIM
cloridrato de loperamida;LABORATÓRIO GLOBO LTDA;INTESTIN;2 MG COM CT BL AL PLAS INC X 12;6,52;NÃO
cloridrato de loperamida;PHARMASCIENCE LABORATORIOS LTDA;KAOSEC;2,0 MG COM CT BL AL PLAS INC X 12;6,56;NÃO
cloridrato de loperamida;PHARMASCIENCE LABORATORIOS LTDA;KAOSEC;2,0 MG COM CT 50 BL AL PLAS INC X 4;81,16;NÃO
cloridrato de loperamida;LABORATÓRIO NEOQUÍMICA COMÉRCIO E INDÚSTRIA LTDA;MAGNOSTASE;2 MG COM CT BL AL PLAS INC X 12;5,93;NÃO
cloridrato de loperamida;LABORATÓRIO NEOQUÍMICA COMÉRCIO E INDÚSTRIA LTDA;MAGNOSTASE;2 MG COM CT BL AL PLAS INC X 200;94,73;NÃO
cloridrato de loperamida;CAZI QUÍMICA FARMACÊUTICA INDÚSTRIA E COMÉRCIO LTDA;DIAFURAN;2 MG COMP CX C/12;8,9;NÃO
cloridrato de loperamida;JANSSEN-CILAG FARMACÊUTICA LTDA;IMOSEC;2 MG - COMP - BL - 200 COMP;96,53;NÃO
cloridrato de loperamida;JANSSEN-CILAG FARMACÊUTICA LTDA;IMOSEC;2 MG - COMP - BL - 12 COMP;6,91;NÃO
cloridrato de loperamida;SANDOZ DO BRASIL INDUSTRIA FARMACÊUTICA LTDA;DIASEC;2 MG COM CT BL AL PLAS INC X 12;10,56;NÃO
cloridrato de loperamida;SANDOZ DO BRASIL INDUSTRIA FARMACÊUTICA LTDA;DIASEC;2 MG COM CT BL AL PLAS INC X 200 (EMB MULT);85,41;NÃO
cloridrato de maprotilina;NOVARTIS BIOCIÊNCIAS S.A;LUDIOMIL;75 MG COM REV CT BL AL PLAS INC X 20;75,48;NÃO
cloridrato de maprotilina;NOVARTIS BIOCIÊNCIAS S.A;LUDIOMIL;25 MG COM REV CT BL AL PLAS INC X 20;29,48;NÃO
cloridrato de mebeverina;ABBOTT PRODUTOS PARA SAÚDE LTDA;DUSPATALIN;200 MG CAP GEL DUR LIB PROLONG CT BL AL/AL X 30;116,42;NÃO
cloridrato de mefloquina;COMANDO DO EXERCITO ;LQFEx MEFLOQUINA;250 MG CX. C/5O ENV. X 10 COMP;0;NÃO
cloridrato de mefloquina;MARINHA DO BRASIL- LABORATÓRIO FARMACÊUTICO DA MARINHA;LFM-MEFLOQUINA;250 MG COM REV 50 ENV PAPEL KRAFT POLIET X 10 01;1608,4;NÃO
