manitol;FARMACE - INDÚSTRIA QUÍMICO FARMACÊUTICA CEARENSE LTDA;MANITOL FARMACE;200 MG/ML SOL INJ IV CX 50 FA PLAS TRANS SIST FECH X 250 ML ;596,55;NÃO
manitol;INDÚSTRIA FARMACÊUTICA AMORIM LTDA;MANITOL;SOL INJ AMP 250 ML;4,48;NÃO
manitol;HYPOFARMA - INSTITUTO DE HYPODERMIA E FARMACIA LTDA;HYPOFARMA MANITOL 20%;200 MG/ML SOL INJ IV CX 35 FR PE TRANS SIST FECH X 250 ML;0;SIM
manitol;LABORATÓRIO SANOBIOL LTDA;SOLUCAO DE MANITOL 20%;200 MG/ML SOL INJ IV CX 40 BOLS PLAS INC SIST FECH X 250 ML ;0;SIM
manitol;LABORATÓRIO SANOBIOL LTDA;SOLUÇÃO DE MANITOL 20%;200 MG/ML SOL INJ IV CX 40 FR PLAS TRANS SIST FECH X 250 ML;0;SIM
manitol;LABORATÓRIOS B.BRAUN S.A;SOLUCÃO DE MANITOL 20%;200 MG/ML SOL INJ IV CX 30 FA PLAS INC SIST FECH X 250 ML;0;SIM
manitol;SEGMENTA FARMACÊUTICA LTDA;MANITOL 20%;200 MG/ML SOL INJ IV BOLS PP TRANS SIST FECH X 250 ML;11,01;NÃO
manitol;BEKER PRODUTOS FÁRMACO HOSPITALARES LTDA;MANITOL BEKER;200 MG/ML SOL INJ IV CX 50 BOLS PVC SIST FECH X 250 ML;0;SIM
manitol;FRESENIUS KABI BRASIL LTDA;ENDONITOL;30 MG/ML SOL CX FR PLAS TRANS SIST FECH X 2000 ML ;0;SIM
manitol;FRESENIUS KABI BRASIL LTDA;MANITOL 20% ;200 MG/ML SOL INJ IV CX FR PLAS TRANS SIST FECH X 250 ML ;0;SIM
manitol;FRESENIUS KABI BRASIL LTDA;MANITOL 20% ;200 MG/ML SOL INJ IV CX BOLS PLAS TRANS SIST FECH X 250 ML;0;SIM
manitol;BAXTER HOSPITALAR LTDA;MANITOL BAXTER;200 MG/ML SOL INJ IV CX BOLS PLAS INC PVC SIST FECH X 250 ML;11,92;NÃO
manitol;JP INDÚSTRIA FARMACÊUTICA S.A;JP MANITOL;200 MG/ML SOL INJ IV CX 35 BOLS PVC SIST FECH X 250 ML ;0;SIM
manitol;JP INDÚSTRIA FARMACÊUTICA S.A;JP MANITOL;200 MG/ML SOL INJ IV CX 40 FR PLAS SIST FECH X 250 ML ;0;SIM
manitol;EUROFARMA LABORATÓRIOS LTDA;MANITOL 20%;200 MG/ML SOL INJ IV BOLS PP TRANS SIST FECH X 250 ML;0;SIM
manitol;EUROFARMA LABORATÓRIOS LTDA;MANITOL 20%;200 MG/ML SOL INJ IV FA PLAS TRANS SIST FECH X 250 ML;0;SIM
manitol;INDÚSTRIA FARMACÊUTICA BASA;MANITOL A 20 % BASA ;0,2 G/ML SOL INJ IV CX 40 FR PLAS TRANS PP SIST FECH X 250 ML ;463,09;NÃO
manitol;INDÚSTRIA FARMACÊUTICA TEXON LTDA;SOLUÇÃO INJETÁVEL MANITOL 20%;0,2 G/ML SOL INJ IV CX 42 BOLS PVC SIST FECH X 250 ML;502,27;NÃO
maraviroque;GLAXO SMITHKLINE BRASIL LTDA;CELSENTRI;300 MG COM REV CT FR PLAS OPC X 90;3993,12;NÃO
maraviroque;GLAXO SMITHKLINE BRASIL LTDA;CELSENTRI;150 MG COM REV CT FR PLAS OPC X 30;1331,03;NÃO
maraviroque;GLAXO SMITHKLINE BRASIL LTDA;CELSENTRI;300 MG COM REV CT BL AL PLAS INC X 60;2662,08;NÃO
maraviroque;GLAXO SMITHKLINE BRASIL LTDA;CELSENTRI;300 MG COM REV CT FR PLAS OPC X 60;2662,08;NÃO
maraviroque;GLAXO SMITHKLINE BRASIL LTDA;CELSENTRI;300 MG COM REV CT FR PLAS OPC X 30;1331,03;NÃO
maraviroque;GLAXO SMITHKLINE BRASIL LTDA;CELSENTRI;300 MG COM REV CT FR PLAS OPC X 180;7986,23;NÃO
maraviroque;GLAXO SMITHKLINE BRASIL LTDA;CELSENTRI;300 MG COM REV CT BL AL PLAS INC X 90;3993,12;NÃO
maraviroque;GLAXO SMITHKLINE BRASIL LTDA;CELSENTRI;150 MG COM REV CT AL PLAS INC X 180 ;7986,23;NÃO
maraviroque;GLAXO SMITHKLINE BRASIL LTDA;CELSENTRI;150 MG COM REV CT FR PLAS OPC X 90;3993,12;NÃO
maraviroque;GLAXO SMITHKLINE BRASIL LTDA;CELSENTRI;300 MG COM REV CT BL AL PLAS INC X 180;7986,23;NÃO
maraviroque;GLAXO SMITHKLINE BRASIL LTDA;CELSENTRI;150 MG COM REV CT FR PLAS OPC X 60;2662,08;NÃO
maraviroque;GLAXO SMITHKLINE BRASIL LTDA;CELSENTRI;150 MG COM REV CT FR PLAS OPC X 180;7986,23;NÃO
maraviroque;GLAXO SMITHKLINE BRASIL LTDA;CELSENTRI;150 MG COM REV CT AL PLAS INC X 60 ;2662,08;NÃO
maraviroque;GLAXO SMITHKLINE BRASIL LTDA;CELSENTRI;150 MG COM REV CT AL PLAS INC X 30 ;1331,03;NÃO
maraviroque;GLAXO SMITHKLINE BRASIL LTDA;CELSENTRI;300 MG COM REV CT BL AL PLAS INC X 30;1331,03;NÃO
maraviroque;GLAXO SMITHKLINE BRASIL LTDA;CELSENTRI;150 MG COM REV CT AL PLAS INC X 90;3993,12;NÃO
maraviroque;LABORATÓRIOS PFIZER LTDA;CELSENTRI;150 MG COM REV CT BL AL PLAS INC X 180;7986,23;NÃO
maraviroque;LABORATÓRIOS PFIZER LTDA;CELSENTRI;150 MG COM REV CT BL AL PLAS INC X 60 ;2662,08;NÃO
maraviroque;LABORATÓRIOS PFIZER LTDA;CELSENTRI;150 MG COM REV CT BL AL PLAS INC X 90;3993,11;NÃO
maraviroque;LABORATÓRIOS PFIZER LTDA;CELSENTRI;150 MG COM REV CT FR PLAS OPC X 180;7986,23;NÃO
maraviroque;LABORATÓRIOS PFIZER LTDA;CELSENTRI;300 MG COM REV CT FR PLAS OPC X 180;7986,23;NÃO
maraviroque;LABORATÓRIOS PFIZER LTDA;CELSENTRI;150 MG COM REV CT BL AL PLAS INC X 30;1331,03;NÃO
maraviroque;LABORATÓRIOS PFIZER LTDA;CELSENTRI;150 MG COM REV CT FR PLAS OPC X 30;1331,03;NÃO
maraviroque;LABORATÓRIOS PFIZER LTDA;CELSENTRI;150 MG COM REV CT FR PLAS OPC X 60;2662,08;NÃO
maraviroque;LABORATÓRIOS PFIZER LTDA;CELSENTRI;150 MG COM REV CT FR PLAS OPC X 90;3993,11;NÃO
maraviroque;LABORATÓRIOS PFIZER LTDA;CELSENTRI;300 MG COM REV CT BL AL PLAS INC X 180;7986,23;NÃO
maraviroque;LABORATÓRIOS PFIZER LTDA;CELSENTRI;300 MG COM REV CT BL AL PLAS INC X 30;1331,03;NÃO
maraviroque;LABORATÓRIOS PFIZER LTDA;CELSENTRI;300 MG COM REV CT FR PLAS OPC X 90;3993,11;NÃO
maraviroque;LABORATÓRIOS PFIZER LTDA;CELSENTRI;300 MG COM REV CT FR PLAS OPC X 30;1331,03;NÃO
maraviroque;LABORATÓRIOS PFIZER LTDA;CELSENTRI;300 MG COM REV CT BL AL PLAS INC X 90;3993,11;NÃO
maraviroque;LABORATÓRIOS PFIZER LTDA;CELSENTRI;300 MG COM REV CT BL AL PLAS INC X 60;2662,08;NÃO
maraviroque;LABORATÓRIOS PFIZER LTDA;CELSENTRI;300 MG COM REV CT FR PLAS OPC X 60;2662,08;NÃO
mazindol;MEDLEY S/A  INDÚSTRIA FARMACÊUTICA;ABSTEN S;1 MG COM CT 2 STR X 10;12,52;NÃO
mazindol;UNIÃO QUÍMICA FARMACÊUTICA NACIONAL S/A;MODERINE;1,5 MG COM CT BL AL PLAS INC X 20;18,15;NÃO
mazindol;LIBBS FARMACÊUTICA LTDA;FAGOLIPO;2 MG COM CT 1 BL X 20;27,6;NÃO
mebendazol;LABORATORIO QUÍMICO FARMACÊUTICO DA AERONÁUTICA;MEBENDAZOL;100 MG/COMP CX 50 ENV X 6;48,04;NÃO
mebendazol;COMANDO DO EXERCITO ;LQFEx MEBENDAZOL;100 MG COM CX 50 ENV KRAFT POLIET X 6;0;NÃO
mebendazol;MARINHA DO BRASIL- LABORATÓRIO FARMACÊUTICO DA MARINHA;LFM-MEBENDAZOL;100 MG COM CX 50 ENV KRAFT POLIET X 6;0;SIM
mebendazol;MARINHA DO BRASIL- LABORATÓRIO FARMACÊUTICO DA MARINHA;LFM-MEBENDAZOL;20 MG/ML SUS OR CX 50 FR VD AMB X 30 ML;0;SIM
mebendazol;EMS SIGMA PHARMA LTDA;MEBENDAZOL;20 MG/ML SUS OR CT FR VD AMB X 30 ML + CP MED ;6,14;NÃO
mebendazol;INDÚSTRIA QUÍMICA DO ESTADO DE GOIÁS S/A - IQUEGO;MEBENDAZOL;20MG/ML SUS OR CX 50 FR VD AMB X 30ML + 50 CP MED PLAS (EMB HOSP) ;0;SIM
mebendazol;INDÚSTRIA QUÍMICA DO ESTADO DE GOIÁS S/A - IQUEGO;MEBENDAZOL;100 MG COM CX 50 ENV KRAFT X 6 (EMB. HOSP.) ;0;SIM
mebendazol;NATULAB LABORATÓRIO S/A;HELMILAB  ;20 MG/ML SUS OR CT FR PET AMB X 30 ML + COP;5,27;NÃO
mebendazol;HYPERMARCAS S.A;LICOR DE CACAU XAVIER;20MG/ML SUSP OR CT FR VD AMB X 30 ML;9,48;NÃO
mebendazol;HYPERMARCAS S.A;LICOR DE CACAU XAVIER;100 MG COM CT BL AL PLAS INC X 6 ;9,28;NÃO
mebendazol;HYPERMARCAS S.A;LICOR DE CACAU XAVIER;500 MG COM CT BL AL PLAS INC X 1 ;7,73;NÃO
mebendazol;GEOLAB INDÚSTRIA FARMACÊUTICA LTDA;MENBEL;20 MG/ML SUSP OR CT FR PEAD X 30 ML;6,85;NÃO
mebendazol;GEOLAB INDÚSTRIA FARMACÊUTICA LTDA;MENBEL;20 MG/ML SUSP OR CT 60 FR PEAD X 30 ML + 60 CP MED (EMB HOSP);0;SIM
mebendazol;GEOLAB INDÚSTRIA FARMACÊUTICA LTDA;MENBEL;20 MG/ML SUSP OR CT FR VD AMB X 30 ML;6,85;NÃO
mebendazol;GEOLAB INDÚSTRIA FARMACÊUTICA LTDA;MENBEL;100 MG COM CT 50 BL AL PLAS INC X 06 (EMB. HOSP);0;SIM
mebendazol;GEOLAB INDÚSTRIA FARMACÊUTICA LTDA;MENBEL;100 MG COM CT 1 BL AL PLAS INC X 06 ;5,87;NÃO
mebendazol;GEOLAB INDÚSTRIA FARMACÊUTICA LTDA;MEBENDAZOL;20 MG/ML SUS OR CT FR VD AMB X 30 ML + CP MED;6,42;NÃO
mebendazol;GEOLAB INDÚSTRIA FARMACÊUTICA LTDA;MEBENDAZOL;20 MG/ML SUS OR CX 60 FR PEAD X 30 ML + 60 CP MED (EMB HOSP);0;SIM
mebendazol;GEOLAB INDÚSTRIA FARMACÊUTICA LTDA;MEBENDAZOL;20 MG/ML SUS OR CT FR PEAD X 30 ML + CP MED;6,42;NÃO
mebendazol;MARIOL INDUSTRIAL LTDA;MEBENDAZOL;20 MG/ML SUS OR CT 96 FR PLAS AMB X 30 ML + 96 CP MED (EMB HOSP);0;SIM
mebendazol;MARIOL INDUSTRIAL LTDA;MEBENDAZOL;20 MG/ML SUS OR CT 48 FR PLAS AMB X 30 ML + 48 CP MED (EMB HOSP);0;SIM
mebendazol;MARIOL INDUSTRIAL LTDA;MEBENDAZOL;20 MG/ML SUS OR CT FR PLAS AMB X 30 ML + CP MED ;6,03;NÃO
mebendazol;MARIOL INDUSTRIAL LTDA;MEBENDAZOL;20 MG/ML SUS OR CX 100 FR PLAS OPC X 30 ML + 100 CP MED (EMB HOSP);0;SIM
mebendazol;MARIOL INDUSTRIAL LTDA;MEBENDAZOL;20 MG/ML SUS OR CX 50 FR PLAS OPC X 30 ML + 50 CP MED (EMB HOSP);0;SIM
mebendazol;MARIOL INDUSTRIAL LTDA;MEBENDAZOL;20 MG/ML SUS OR CX 96 FR PLAS OPC X 30 ML + 96 CP MED (EMB HOSP);0;SIM
mebendazol;MARIOL INDUSTRIAL LTDA;MEBENDAZOL;20 MG/ML SUS OR CX 48 FR PLAS OPC X 30 ML + 48 CP MED (EMB HOSP);0;SIM
mebendazol;THEODORO F SOBRAL E CIA LTDA;MENTELMIN;20 MG/ML SUS OR CT FR VD AMB X 30 ML;2,74;NÃO
mebendazol;THEODORO F SOBRAL E CIA LTDA;MENTELMIN;100 MG COM CT ENV KRAFT POLIET X 6;1,47;NÃO
mebendazol;THEODORO F SOBRAL E CIA LTDA;MENTELMIN;20 MG/ML SUS OR CX 200 FR VD AMB X 30 ML (EMB HOSP);01;0;SIM
mebendazol;LABORATÓRIO FARMACÊUTICO DO ESTADO DE PERNAMBUCO - LAFEPE;MEBENDAZOL;CX.C/300 COMPRIMIDOS 100 MG;20,95;NÃO
mebendazol;LABORATÓRIO FARMACÊUTICO DO ESTADO DE PERNAMBUCO - LAFEPE;MEBENDAZOL;CX. C/50 FRASCOS X 30 ML 20 MG/ML;118,72;NÃO
mebendazol;QUIMIFAR LTDA;POLIHELMIN;20 MG/ML SUS OR CX 200 FR VD AMB X 30 ML;736,86;NÃO
mebendazol;QUIMIFAR LTDA;POLIHELMIN;20 MG/ML SUS OR FR VD AMB X 30 ML;5,66;NÃO
mebendazol;LABORATÓRIO TEUTO BRASILEIRO S.A.;MEBENDAZOL;100 MG COM CT BL AL PLAS INC X 300 (EMB HOSP);0;SIM
mebendazol;LABORATÓRIO TEUTO BRASILEIRO S.A.;MEBENDAZOL;20 MG/ML SUS OR CX 100 FR VD AMB X 30 ML + 100 CP MED (EMB HOSP);0;SIM
mebendazol;LABORATÓRIO TEUTO BRASILEIRO S.A.;MEBENDAZOL;20 MG/ML SUS OR CT FR VD AMB X 30 ML + CP MED;5,16;NÃO
mebendazol;LABORATÓRIO TEUTO BRASILEIRO S.A.;MEBENDAZOL;100 MG COM CT BL AL PLAS INC X 6;2,99;NÃO
mebendazol;FUNDAÇÃO EZEQUIEL DIAS - FUNED;MEBENDAZOL;20 MG/ML SUS OR 50 FR VD AMB X 30 ML (EMB. HOSP.);0;SIM
mebendazol;FUNDAÇÃO EZEQUIEL DIAS - FUNED;MEBENDAZOL;100 MG COM CX 50 ENV KRAFT POLIET X 6 (EMB. HOSP.);0;SIM
mebendazol;CIFARMA CIENTÍFICA FARMACÊUTICA LTDA;VERMIBEN;20MG/ML SUS OR CT FR VD AMB X 30 ML + COPO MEDIDA;5,81;NÃO
mebendazol;CIFARMA CIENTÍFICA FARMACÊUTICA LTDA;VERMIBEN;100 MG COM CT BL AL PLAS INC X 6;2,59;NÃO
mebendazol;CIFARMA CIENTÍFICA FARMACÊUTICA LTDA;MEBENDAZOL;20 MG/ML SUS ORAL CT FR VD AMB X 30 ML  ;6,38;NÃO
mebendazol;CIFARMA CIENTÍFICA FARMACÊUTICA LTDA;MEBENDAZOL;100 MG COM CT BL AL PLAS INC X 6 ;2,58;NÃO
mebendazol;MEDQUÍMICA INDÚSTRIA FARMACÊUTICA LTDA;MENTABOM;VD. C/ 30 ML SUSP;4,86;NÃO
mebendazol;BELFAR LTDA;BELMIRAX;FRS. C/30 ML SUSP.;4,73;NÃO
mebendazol;BELFAR LTDA;MEBENDAZOL;20 MG/ML SUS OR CT FR PLAS AMB X 30 ML;4,99;NÃO
mebendazol;LABORATÓRIOS OSÓRIO DE MORAES LTDA;MULTIELMIN;100 MG COM CT BL AL PVC X 6;3,84;NÃO
mebendazol;LABORATÓRIOS OSÓRIO DE MORAES LTDA;MULTIELMIN;100 MG COM CT ENV X 6;3,99;NÃO
mebendazol;LABORATÓRIOS OSÓRIO DE MORAES LTDA;MULTIELMIN;20 MG/ML SUS OR CT FR VD AMB X 30 ML;5,58;NÃO
mebendazol;LABORATÓRIOS OSÓRIO DE MORAES LTDA;MULTIELMIN;100 MG COM DISPLAY 50 ENV X 6 (EMB MULT);200,09;NÃO
mebendazol;LABORATÓRIOS OSÓRIO DE MORAES LTDA;MULTIELMIN;100 MG COM CX BL AL PVC X 300 (EMB HOSP);0;SIM
mebendazol;LABORATÓRIOS OSÓRIO DE MORAES LTDA;MULTIELMIN;20 MG/ML SUS OR CX 50 FR VD AMB X 30 ML (EMB HOSP);0;SIM
mebendazol;PHARMASCIENCE LABORATORIOS LTDA;MEBENDAL;20 MG/ML SUS OR CT FR VD AMB X 30 ML;6,3;NÃO
mebendazol;H.B.FARMA LABORATÓRIOS LTDA;HELMIZIL (MEBENDAZOL);20 MG/ML SUS OR CT FR VD AMB X 30 ML;8,27;NÃO
mebendazol;H.B.FARMA LABORATÓRIOS LTDA;HELMIZIL (MEBENDAZOL);100 MG COM CT BL AL PLAS INC X 6;6,16;NÃO
mebendazol;LABORATÓRIO NEOQUÍMICA COMÉRCIO E INDÚSTRIA LTDA;MEBENDAZOL;100 MG COM CT BL AL PLAS INC X 6;2,69;NÃO
mebendazol;LABORATÓRIO NEOQUÍMICA COMÉRCIO E INDÚSTRIA LTDA;MEBENDAZOL;20 MG/ML SUS OR CT FR VD AMB X 30 ML;4,7;NÃO
mebendazol;LABORATÓRIO NEOQUÍMICA COMÉRCIO E INDÚSTRIA LTDA;NEOMEBEND;100 MG COM CT BL AL PLAS INC X 6;3,26;NÃO
mebendazol;LABORATÓRIO NEOQUÍMICA COMÉRCIO E INDÚSTRIA LTDA;NEOMEBEND;20 MG/ML SUS OR CT FR VD AMB X 30 ML;6,29;NÃO
mebendazol;VITAPAN INDÚSTRIA FARMACÊUTICA LTDA;PANVERMIN;20 MG/ML SUS OR CT FR VD AMB X 30 ML;5,33;NÃO
mebendazol;VITAPAN INDÚSTRIA FARMACÊUTICA LTDA;PANVERMIN;100 MG COM CT BL AL PLAS INC X 6;2,67;NÃO
mebendazol;INSTITUTO TERAPÊUTICO DELTA LTDA;VERZOL;20 MG/ML SUS OR CT FR VD AMB X 30 ML;6,88;NÃO
mebendazol;GREENPHARMA QUÍMICA FARMACÊUTICA LTDA;MEBENDAZOL;20 MG/ML SUS OR CT FR VD AMB X 30 ML + CP MED;4,8;NÃO
mebendazol;GREENPHARMA QUÍMICA FARMACÊUTICA LTDA;MEDAZOL;100 MG COM CT ENV KRAFT X 6;2,73;NÃO
mebendazol;GREENPHARMA QUÍMICA FARMACÊUTICA LTDA;MEDAZOL;20 MG/ML SUS OR CT FR VD AMB X 30 ML + CP MED;5,35;NÃO
mebendazol;FUNDAÇÃO PARA O REMÉDIO POPULAR - FURP;FURP-MEBENDAZOL;100 MG COM CX 50 BL AL PLAS INC X 6 (EMB HOSP);0;NÃO
mebendazol;FUNDAÇÃO PARA O REMÉDIO POPULAR - FURP;FURP-MEBENDAZOL;20 MG/ML SUS OR CX 50 FR VD AMB X 30 ML(EMB HOSP);0;NÃO
mebendazol;CRISTÁLIA PRODUTOS QUÍMICOS E FARMACÊUTICOS LTDA;MEBENDAZOL;100 MG COM CT BL AL PLAS INC X 6;0;SIM
mebendazol;CRISTÁLIA PRODUTOS QUÍMICOS E FARMACÊUTICOS LTDA;MEBENDAZOL;100MG/5ML-1FR.30ML GENER;5,04;NÃO
mebendazol;GERMED FARMACEUTICA LTDA;MEBENDAZOL;20 MG/ML SUS OR CT FR VD AMB X 30 ML + CP MED;3,98;NÃO
mebendazol;ROYTON QUÍMICA FARMACÊUTICA LTDA;MEBENTAL;20 MG/ML SUS OR CT FR VD AMB X 30 ML;7,89;NÃO
mebendazol;ROYTON QUÍMICA FARMACÊUTICA LTDA;MEBENTAL;100 MG COM CT 50 ENV KRAFT X 6;59,08;NÃO
mebendazol;ROYTON QUÍMICA FARMACÊUTICA LTDA;MEBENTAL;20 MG/ML SUS OR CX 100 FR VD AMB X 30 ML;498,23;NÃO
mebendazol;ROYTON QUÍMICA FARMACÊUTICA LTDA;MEBENTAL;100 MG COM CT ENV KRAFT X 6;4,1;NÃO
mebendazol;BUNKER INDÚSTRIA FARMACÊUTICA LTDA;NOVELMIN;LIQUIDO FR 30 ML;7,28;NÃO
mebendazol;NECKERMAN INDÚSTRIA FARMACÊUTICA LTDA;ZOLDABEN;20 MG/ML SUS OR CT FR VD AMB X 30 ML;10,31;NÃO
mebendazol;NECKERMAN INDÚSTRIA FARMACÊUTICA LTDA;ZOLDABEN;100 MG COM CT BL AL PLAS INC X 6;9,46;NÃO
mebendazol;MEDLEY S/A  INDÚSTRIA FARMACÊUTICA;MEBENDAZOL;20 MG/ML SUS OR CT FR VD AMB X 30 ML + DOSADOR ;6,04;NÃO
mebendazol;MEDLEY S/A  INDÚSTRIA FARMACÊUTICA;MEBENDAZOL;500 MG COM CT BL AL PLAS INC X 50 (EMB MULT);244,86;NÃO
mebendazol;JANSSEN-CILAG FARMACÊUTICA LTDA;PANTELMIN;20 MG/ML SUS OR CT FR VD AMB X 30 ML;10,05;NÃO
mebendazol;JANSSEN-CILAG FARMACÊUTICA LTDA;PANTELMIN;500 MG - COMP - BL - 1 COMP;8,23;NÃO
mebendazol;LABORATÓRIOS BIOSINTÉTICA LTDA;MEBENDAZOL;20 MG/ML SUS OR FR VD AMB X 30 ML+ CP MED;6,53;NÃO
mebendazol;BIOFARMA FARMACÊUTICA LTDA;MEGAZOL;100 MG/5 ML SUS OR CT FR VD AMB X 30 ML;4,59;NÃO
mebendazol;BIOFARMA FARMACÊUTICA LTDA;MEGAZOL;100 MG COM CT BL AL PVC X 6;3,07;NÃO
mebendazol;ABBOTT LABORATÓRIOS DO BRASIL LTDA;MEBENDAZOL;100 MG COM CT BL AL PLAS INC X 6;6;NÃO
mebendazol;ABBOTT LABORATÓRIOS DO BRASIL LTDA;MEBENDAZOL;20 MG/ML  SUS  OR CT FR VD AMB X 30 ML;6,42;NÃO
mebendazol;EMS S/A ;MEBENDAZOL;100 MG COM CT BL AL PLAS INC X 6;4,79;NÃO
mebendazol;EMS S/A ;MEBENDAZOL;20 MG/ML SUS OR CT FR VD AMB X 30 ML;5,14;NÃO
mebendazol;INSTITUTO NACIONAL DE QUIMIOTERAPIA LTDA;CESSAVERM;FR DE 30 ML COM SUSP;7,2;NÃO
mebendazol;ACHÉ LABORATÓRIOS FARMACÊUTICOS S/A;NECAMIN;100 MG COM CT BL AL PLAS INC X 6;4,75;NÃO
mebendazol;ACHÉ LABORATÓRIOS FARMACÊUTICOS S/A;NECAMIN;20 MG/ML SUS OR CT FR VD AMB X 30 ML + CP MED 10 ML;6,16;NÃO
mebendazol;UNIÃO QUÍMICA FARMACÊUTICA NACIONAL S/A;SIRBEN;20 MG/ML SUS OR CT FR VD AMB X 30 ML;8,78;NÃO
mebendazol;UNIÃO QUÍMICA FARMACÊUTICA NACIONAL S/A;SIRBEN;100 MG COM CT BL AL PLAS INC X 6;8,02;NÃO
mebendazol;SANVAL COMÉRCIO E INDÚSTRIA LTDA;GEOPHAGOL;100MG/5ML SUS OR CT 50 FR VD AMB X 30 ML (EMB HOSP);0;SIM
mebendazol;NEOLATINA COMÉRCIO E INDÚSTRIA FARMACÊUTICA LTDA;DUCTELMIN;100 MG/ 5 ML SUS OR CT FR VD AMB X 30 ML;5,1;NÃO
mebendazol;NEOLATINA COMÉRCIO E INDÚSTRIA FARMACÊUTICA LTDA;DUCTELMIN;100 MG COM CT BL AL PLAS INC X 6;2,77;NÃO
mebendazol;DM - INDÚSTRIA FARMACÊUTICA LTDA;LICOR DE CACAU XAVIER;100 MG COM CT BL AL PLAS INC X 6;9,83;NÃO
mebendazol;JARREL FARMACÊUTICA LTDA;MEBENDAZOLIN;100 MG COM CT BL AL PLAS INC X 6;4,17;NÃO
mebendazol;JARREL FARMACÊUTICA LTDA;MEBENDAZOLIN;100 MG/5 ML SUS OR CT FR VD AMB X 30 ML;6,3;NÃO
mebendazol;BALLDARASSI INDÚSTRIA E COMÉRCIO DE PRODUTOS FARMACÊUTICOS LTDA;POLIDAZOL;SUSP FR 30 ML;4,76;NÃO
